Hours_Studied,Attendance,Previous_Scores,Exam_Score,Parental_Involvement_encoded,Access_to_Resources_encoded,Extracurricular_Activities_encoded,Sleep_Hours_encoded,Motivation_Level_encoded,Internet_Access_encoded,Tutoring_Sessions_encoded,Family_Income_encoded,Teacher_Quality_encoded,School_Type_encoded,Peer_Influence_encoded,Physical_Activity_encoded,Learning_Disabilities_encoded,Parental_Education_Level_encoded,Distance_from_Home_encoded,Gender_encoded,Performance_Category,Engagement_Index,Behavioral_Stability_Score,Support_Score,Academic_Momentum,Consistency_Index,Weighted_Engagement,Student_Risk_Profile,Rolling_Attendance_Mean,Study_Hours_Trend_Slope,Performance_Velocity
1.125,-0.6,-0.2,64,67.09815585960737,66.20335110434121,66.93143499437991,67.19476744186046,66.75219411461022,67.29289456450557,66.4897554527429,67.33495873968492,67.10017486884837,67.21291866028709,66.56427015250544,67.18500307314075,67.34912043301759,67.97088122605363,67.49379903821817,67.22889355007865,Low Performance (High Risk),0.49250000000000005,-0.003353396109373549,0.5,0.43700000000000006,0.4440741095031853,0.3669941426787624,0.6018749999999999,-0.15000000000000008,0.32500000000000007,-0.16
-0.125,0.4,0.04,68,67.09815585960737,67.13437782464598,67.44184865413915,67.14967741935484,66.75219411461022,67.29289456450557,66.98026617714548,67.33495873968492,67.6769388803287,67.21291866028709,67.62319939347991,67.19607072691552,67.34912043301759,66.89797766374886,66.45744680851064,67.22889355007865,Medium Performance (Medium Risk),0.5675,-0.003353396109373549,0.5,0.539,0.724838719020394,0.47624706458220406,0.42812500000000003,-0.27000000000000013,-0.012499999999999982,0.24000000000000002
-0.625,0.85,-0.6,67,66.35826477187734,67.13437782464598,66.93143499437991,67.24296381390006,66.75219411461022,67.29289456450557,68.22923588039868,67.33495873968492,67.10017486884837,67.21291866028709,66.56427015250544,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367,Medium Performance (Medium Risk),0.6075,-0.003353396109373549,0.5,0.363,0.4745020658779191,0.3853797339537091,0.44187499999999996,-0.04000000000000008,-0.225,-0.64
0.75,-0.2,-0.64,65,67.09815585960737,67.13437782464598,66.93143499437991,67.24296381390006,66.75219411461022,67.29289456450557,66.4897554527429,67.33495873968492,67.10017486884837,67.21291866028709,67.19791666666667,66.96912114014252,66.2705035971223,67.97088122605363,67.49379903821817,67.22889355007865,Low Performance (High Risk),0.535,-0.003353396109373549,0.5,0.322,0.6202917282320637,0.380487666424538,0.5962500000000001,-0.04000000000000009,0.09999999999999999,-0.040000000000000036
-0.25,-0.65,-0.28,66,68.09276729559748,68.09215189873417,67.44184865413915,67.24296381390006,67.33064756789018,67.29289456450557,66.4897554527429,67.33495873968492,67.10017486884837,67.21291866028709,67.62319939347991,67.31301587301587,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865,Medium Performance (Medium Risk),0.345,-0.003353396109373549,0.5,0.354,0.6109832453986828,0.3312259698578618,0.655,-0.04000000000000009,-0.18750000000000008,0.36
0.625,-0.45,-0.04,67,67.09815585960737,66.20335110434121,67.44184865413915,67.21872766261616,66.75219411461022,67.29289456450557,68.22923588039868,67.33495873968492,67.10017486884837,67.21291866028709,67.62319939347991,67.31301587301587,66.2705035971223,67.97088122605363,67.49379903821817,67.22889355007865,Medium Performance (Medium Risk),0.47250000000000003,-0.003353396109373549,0.5,0.477,0.5523180845390714,0.3946429376859396,0.568125,-0.010000000000000097,0.18750000000000003,0.24000000000000002
-0.25,-0.1,-0.32,64,68.09276729559748,67.13437782464598,66.93143499437991,67.24296381390006,66.75219411461022,66.53507014028057,66.4897554527429,67.84239558707644,67.10017486884837,67.21291866028709,66.56427015250544,67.19607072691552,67.34912043301759,67.31573655103067,66.98148148148148,67.22889355007865,Low Performance (High Risk),0.45500000000000007,-0.003353396109373549,0.5,0.386,0.8024560129600754,0.4121205233701404,0.56375,-0.1100000000000001,0.06250000000000007,-0.28
0.0,-0.4,0.16,66,67.09815585960737,66.20335110434121,67.44184865413915,67.19476744186046,67.33064756789018,67.29289456450557,66.98026617714548,66.84842814371258,67.10017486884837,67.28770532603285,67.62319939347991,67.31301587301587,67.34912043301759,67.97088122605363,67.49379903821817,67.24489795918367,Medium Performance (Medium Risk),0.42000000000000004,-0.003353396109373549,0.5,0.516,0.7933571924459624,0.43880075926731776,0.55,-0.36000000000000004,-0.15000000000000008,0.48
0.375,-0.55,-0.36,63,67.09815585960737,66.20335110434121,67.44184865413915,67.21872766261616,66.75219411461022,66.53507014028057,66.98026617714548,67.33495873968492,67.10017486884837,67.21291866028709,67.62319939347991,67.19607072691552,67.34912043301759,67.31573655103067,66.45744680851064,67.22889355007865,Low Performance (High Risk),0.4275,-0.003353396109373549,0.5,0.363,0.5877060167047178,0.3540205241190688,0.631875,-0.43000000000000005,0.06250000000000001,-0.52
0.25,0.45,-0.64,71,67.09815585960737,68.09215189873417,66.93143499437991,67.2978417266187,67.70432145564821,67.29289456450557,69.06796116504854,67.33495873968492,67.10017486884837,67.28770532603285,67.62319939347991,67.31301587301587,66.2705035971223,66.89797766374886,67.49379903821817,67.22889355007865,High Performance (Low Risk),0.615,-0.003353396109373549,0.5,0.354,0.6535968141577524,0.42074868360967577,0.495,-0.2100000000000001,-0.012500000000000027,-0.28
-1.5,-1.0,0.72,62,68.09276729559748,67.13437782464598,67.44184865413915,67.14967741935484,67.70432145564821,67.29289456450557,66.4897554527429,66.84842814371258,67.6769388803287,67.21291866028709,67.19791666666667,67.19607072691552,67.34912043301759,67.97088122605363,67.49379903821817,67.24489795918367,Low Performance (High Risk),0.15000000000000002,-0.003353396109373549,0.5,0.5760000000000001,0.3491661278409576,0.2869625463463168,0.6225,-0.3200000000000001,-0.22499999999999998,1.3599999999999999
-0.875,0.1,-0.6,64,67.09815585960737,68.09215189873417,66.93143499437991,67.19476744186046,67.33064756789018,67.29289456450557,66.98026617714548,66.84842814371258,66.75342465753425,67.21291866028709,67.62319939347991,67.31301587301587,67.34912043301759,67.31573655103067,66.45744680851064,67.24489795918367,Low Performance (High Risk),0.4325,-0.003353396109373549,0.5,0.29300000000000004,0.6557289403096337,0.348125108840052,0.579375,-0.2800000000000001,-0.36250000000000004,-1.3199999999999998
0.75,0.6,0.92,72,66.35826477187734,67.13437782464598,67.44184865413915,67.21872766261616,67.33064756789018,67.29289456450557,67.56701030927834,67.33495873968492,67.10017486884837,67.21291866028709,67.19791666666667,67.19607072691552,67.34912043301759,67.97088122605363,66.98148148148148,67.22889355007865,High Performance (Low Risk),0.6950000000000001,-0.003353396109373549,0.5,0.854,0.49335158956274255,0.5626996386906737,0.26125,-0.08000000000000011,-0.0375,1.52
-0.125,-0.45,0.96,65,68.09276729559748,67.13437782464598,67.44184865413915,67.24296381390006,66.75219411461022,67.29289456450557,66.4897554527429,66.84842814371258,67.6769388803287,67.21291866028709,66.56427015250544,67.31301587301587,67.34912043301759,66.89797766374886,66.98148148148148,67.24489795918367,Low Performance (High Risk),0.39749999999999996,-0.003353396109373549,0.5,0.747,0.7111128395859831,0.4849018886953219,0.46187500000000004,-0.06000000000000009,0.15000000000000002,0.039999999999999925
-0.375,0.2,0.4,67,66.35826477187734,68.09215189873417,66.93143499437991,67.19476744186046,67.33064756789018,67.29289456450557,66.98026617714548,67.33495873968492,66.75342465753425,67.21291866028709,67.62319939347991,67.18500307314075,67.34912043301759,67.31573655103067,67.49379903821817,67.24489795918367,Medium Performance (Medium Risk),0.5025,-0.003353396109373549,0.5,0.621,0.7042942307201843,0.47723816692216214,0.42437500000000006,-0.1100000000000001,0.3000000000000002,-0.5599999999999999
-1.0,0.35,0.0,65,68.09276729559748,68.09215189873417,67.44184865413915,67.14967741935484,67.33064756789018,66.53507014028057,66.98026617714548,66.84842814371258,67.10017486884837,67.28770532603285,67.19791666666667,67.19607072691552,66.2705035971223,67.31573655103067,66.98148148148148,67.24489795918367,Low Performance (High Risk),0.47,-0.003353396109373549,0.5,0.488,0.5246311726852084,0.39165555531516694,0.46375,0.15999999999999992,-0.13749999999999996,-0.4
-0.75,0.3,0.6,63,66.35826477187734,66.20335110434121,67.44184865413915,67.21872766261616,66.75219411461022,67.29289456450557,66.4897554527429,66.84842814371258,67.10017486884837,67.28770532603285,67.19791666666667,66.96912114014252,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865,Low Performance (High Risk),0.485,-0.003353396109373549,0.5,0.6739999999999999,0.5781764483890812,0.4626646104559414,0.39125,0.1999999999999999,-0.3875000000000001,0.6
-1.5,-0.1,0.76,65,68.09276729559748,68.09215189873417,66.93143499437991,67.24296381390006,66.75219411461022,67.29289456450557,66.98026617714548,67.84239558707644,67.6769388803287,67.21291866028709,67.19791666666667,67.19607072691552,66.2705035971223,66.89797766374886,67.49379903821817,67.24489795918367,Low Performance (High Risk),0.33000000000000007,-0.003353396109373549,0.5,0.66,0.5929138308544186,0.41491208694900905,0.46,0.05999999999999992,-0.3125,0.16000000000000003
-0.125,-0.3,0.4,67,67.09815585960737,67.13437782464598,67.44184865413915,67.13782051282051,67.33064756789018,67.29289456450557,66.98026617714548,66.84842814371258,67.10017486884837,67.21291866028709,67.62319939347991,67.6038781163435,67.34912043301759,67.97088122605363,66.98148148148148,67.22889355007865,Medium Performance (Medium Risk),0.4275,-0.003353396109373549,0.5,0.591,0.7592677368934795,0.45673286815682124,0.505625,0.0899999999999999,6.324691798630145e-17,-0.36
-0.5,0.65,-0.8,67,67.09815585960737,67.13437782464598,67.44184865413915,67.21872766261616,66.75219411461022,67.29289456450557,66.4897554527429,67.84239558707644,67.10017486884837,67.21291866028709,67.19791666666667,67.31301587301587,67.34912043301759,66.89797766374886,66.98148148148148,67.22889355007865,Medium Performance (Medium Risk),0.5800000000000001,-0.003353396109373549,0.5,0.29200000000000004,0.5348552926390228,0.3679003793059299,0.49874999999999997,0.1799999999999999,0.16250000000000006,-1.2000000000000002
-0.75,0.5,-1.0,65,66.35826477187734,67.13437782464598,67.44184865413915,67.19476744186046,67.33064756789018,67.29289456450557,66.4897554527429,67.33495873968492,67.6769388803287,67.28770532603285,67.62319939347991,67.19607072691552,67.34912043301759,67.31573655103067,66.98148148148148,67.22889355007865,Low Performance (High Risk),0.525,-0.003353396109373549,0.5,0.21000000000000002,0.5172376661393323,0.32327685400599177,0.55625,0.2099999999999999,0.09999999999999999,-0.19999999999999996
0.0,-0.35,-0.6,64,67.09815585960737,68.09215189873417,67.44184865413915,67.62783171521036,67.33064756789018,67.29289456450557,66.98026617714548,66.84842814371258,67.10017486884837,67.28770532603285,67.62319939347991,67.19607072691552,66.2705035971223,66.89797766374886,66.98148148148148,67.22889355007865,Low Performance (High Risk),0.43000000000000005,-0.003353396109373549,0.5,0.29200000000000004,0.8093200678967652,0.37779333435747836,0.63625,0.07999999999999992,0.23750000000000013,0.4
0.25,-0.8,-0.64,64,68.09276729559748,66.20335110434121,66.93143499437991,67.24296381390006,67.70432145564821,67.29289456450557,66.4897554527429,67.33495873968492,67.6769388803287,67.28770532603285,67.62319939347991,67.6038781163435,66.2705035971223,66.89797766374886,67.49379903821817,67.24489795918367,Low Performance (High Risk),0.365,-0.003353396109373549,0.5,0.254,0.5826738732247432,0.30156409542307394,0.71375,-0.060000000000000074,0.12500000000000003,-0.040000000000000036
1.625,-0.85,-0.64,69,68.09276729559748,68.09215189873417,67.44184865413915,67.14967741935484,67.33064756789018,67.29289456450557,66.98026617714548,67.33495873968492,67.10017486884837,67.21291866028709,67.62319939347991,67.31301587301587,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865,High Performance (Low Risk),0.49250000000000005,-0.003353396109373549,0.5,0.30500000000000005,0.35918819897988774,0.3104169605741029,0.688125,-0.1700000000000001,0.525,0.0
-1.125,-0.8,0.0,60,67.09815585960737,67.13437782464598,66.93143499437991,67.21872766261616,66.75219411461022,67.29289456450557,66.98026617714548,67.84239558707644,67.10017486884837,67.28770532603285,67.62319939347991,67.19607072691552,67.34912043301759,66.89797766374886,66.98148148148148,67.22889355007865,Low Performance (High Risk),0.2275,-0.003353396109373549,0.5,0.391,0.4091569028880575,0.2667107013557368,0.668125,-0.46000000000000013,0.08750000000000006,0.64
0.875,0.15,0.04,70,67.09815585960737,67.13437782464598,67.44184865413915,67.14967741935484,67.33064756789018,67.29289456450557,66.98026617714548,66.84842814371258,67.6769388803287,67.21291866028709,67.62319939347991,67.31301587301587,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865,High Performance (Low Risk),0.6175,-0.003353396109373549,0.5,0.559,0.6255279095530659,0.4773849026887385,0.44687499999999997,-0.53,0.037499999999999964,0.04
0.75,-0.9,0.44,66,66.35826477187734,68.09215189873417,66.93143499437991,67.19476744186046,67.33064756789018,67.29289456450557,67.56701030927834,67.33495873968492,67.10017486884837,67.21291866028709,67.62319939347991,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865,Medium Performance (Medium Risk),0.395,-0.003353396109373549,0.5,0.5900000000000001,0.4439452731000476,0.3836183753981348,0.58375,-0.64,0.024999999999999998,0.4
-0.625,-0.35,-0.6,66,67.09815585960737,67.13437782464598,67.44184865413915,67.24296381390006,67.70432145564821,67.29289456450557,67.89473684210526,67.33495873968492,67.10017486884837,67.21291866028709,67.19791666666667,67.31301587301587,67.34912043301759,67.31573655103067,67.49379903821817,67.24489795918367,Medium Performance (Medium Risk),0.36750000000000005,-0.003353396109373549,0.5,0.267,0.5840853657821412,0.3064963939345536,0.651875,-0.55,-0.2625000000000002,-1.04
0.125,0.5,-0.8,68,67.09815585960737,66.20335110434121,66.93143499437991,67.24296381390006,67.33064756789018,67.29289456450557,67.56701030927834,67.33495873968492,67.10017486884837,67.21291866028709,67.19791666666667,67.18500307314075,67.34912043301759,67.31573655103067,67.49379903821817,67.24489795918367,Medium Performance (Medium Risk),0.6125,-0.003353396109373549,0.5,0.305,0.6940157605617159,0.4133824728904685,0.509375,-0.2800000000000001,0.10000000000000005,-0.20000000000000007
-0.375,-0.4,0.32,62,66.35826477187734,67.13437782464598,66.93143499437991,67.24296381390006,66.75219411461022,67.29289456450557,67.89473684210526,67.33495873968492,67.6769388803287,67.21291866028709,66.56427015250544,67.19607072691552,66.2705035971223,66.89797766374886,66.45744680851064,67.24489795918367,Low Performance (High Risk),0.38249999999999995,-0.003353396109373549,0.5,0.549,0.6291815618725707,0.40461563315263943,0.5393749999999999,-0.2000000000000001,-0.3125000000000001,1.12
0.125,0.55,-0.04,70,67.09815585960737,68.09215189873417,67.44184865413915,67.21872766261616,66.75219411461022,67.29289456450557,66.4897554527429,67.33495873968492,67.10017486884837,67.21291866028709,66.56427015250544,67.18500307314075,67.34912043301759,67.97088122605363,67.49379903821817,67.24489795918367,High Performance (Low Risk),0.6225,-0.003353396109373549,0.5,0.537,0.6821560459413073,0.48361052996638676,0.405625,-0.12000000000000006,-0.10000000000000005,-0.36
1.125,0.5,0.32,72,67.09815585960737,67.13437782464598,67.44184865413915,67.14967741935484,67.33064756789018,67.29289456450557,66.4897554527429,67.33495873968492,67.6769388803287,67.28770532603285,67.62319939347991,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367,High Performance (Low Risk),0.7125,-0.003353396109373549,0.5,0.681,0.46631754402599046,0.5106428295833234,0.344375,0.15999999999999992,0.35000000000000014,0.36
0.5,-0.5,-0.24,64,66.35826477187734,66.20335110434121,67.44184865413915,67.13782051282051,67.70432145564821,67.29289456450557,66.98026617714548,67.84239558707644,67.10017486884837,67.21291866028709,66.56427015250544,67.18500307314075,67.34912043301759,66.89797766374886,66.98148148148148,67.24489795918367,Low Performance (High Risk),0.44999999999999996,-0.003353396109373549,0.5,0.408,0.5664073104507766,0.3700107828682806,0.605,0.1299999999999999,0.22500000000000006,-0.56
0.375,0.45,0.52,71,66.35826477187734,67.13437782464598,66.93143499437991,67.14967741935484,67.70432145564821,67.29289456450557,66.98026617714548,67.84239558707644,67.10017486884837,67.21291866028709,67.19791666666667,67.6038781163435,67.34912043301759,67.97088122605363,67.49379903821817,67.22889355007865,High Performance (Low Risk),0.6275,-0.003353396109373549,0.5,0.707,0.612066311101258,0.5220925829983768,0.34687500000000004,0.11999999999999993,0.18750000000000003,0.76
-0.375,0.5,0.36,67,67.09815585960737,68.09215189873417,66.93143499437991,67.21872766261616,67.33064756789018,67.29289456450557,66.98026617714548,66.84842814371258,66.75342465753425,67.21291866028709,66.56427015250544,67.31301587301587,67.34912043301759,66.89797766374886,66.45744680851064,67.24489795918367,Medium Performance (Medium Risk),0.5625,-0.003353396109373549,0.5,0.633,0.6011445160970104,0.47820822399752727,0.376875,0.29999999999999993,-0.175,-0.16000000000000003
-1.125,-0.2,0.32,64,66.35826477187734,67.13437782464598,66.93143499437991,67.19476744186046,67.70432145564821,67.29289456450557,67.89473684210526,67.33495873968492,67.10017486884837,67.21291866028709,67.62319939347991,66.96912114014252,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367,Low Performance (High Risk),0.34750000000000003,-0.003353396109373549,0.5,0.535,0.5712940711738201,0.3783381350128894,0.523125,0.1499999999999999,-0.5375000000000002,-0.03999999999999998
-0.125,-0.6,-0.96,64,68.09276729559748,68.09215189873417,66.93143499437991,67.24296381390006,67.33064756789018,66.53507014028057,66.98026617714548,67.84239558707644,67.10017486884837,67.21291866028709,67.62319939347991,66.96912114014252,67.34912043301759,66.89797766374886,66.98148148148148,67.24489795918367,Low Performance (High Risk),0.36750000000000005,-0.003353396109373549,0.5,0.15900000000000003,0.6752397736240572,0.29232727550293675,0.7281249999999999,-0.07000000000000009,-0.27500000000000013,-1.28
0.875,0.05,0.72,72,67.09815585960737,68.09215189873417,67.44184865413915,67.21872766261616,67.33064756789018,67.29289456450557,66.4897554527429,67.84239558707644,67.6769388803287,67.21291866028709,67.19791666666667,67.19607072691552,67.34912043301759,67.31573655103067,67.49379903821817,67.24489795918367,High Performance (Low Risk),0.5975,-0.003353396109373549,0.5,0.755,0.6885786135399716,0.5427950434861195,0.379375,0.03999999999999991,0.12499999999999999,1.68
-1.125,0.85,-0.24,66,66.35826477187734,66.20335110434121,67.44184865413915,67.24296381390006,67.33064756789018,67.29289456450557,67.89473684210526,66.84842814371258,67.10017486884837,67.21291866028709,67.62319939347991,67.18500307314075,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367,Medium Performance (Medium Risk),0.5575000000000001,-0.003353396109373549,0.5,0.45100000000000007,0.4014836452590668,0.3821760498299387,0.409375,0.11999999999999991,0.0500000000000001,-0.96
-0.75,0.3,-0.72,68,68.09276729559748,67.13437782464598,66.93143499437991,67.19476744186046,67.33064756789018,67.29289456450557,67.89473684210526,67.84239558707644,67.6769388803287,67.28770532603285,67.19791666666667,67.18500307314075,67.34912043301759,67.31573655103067,67.49379903821817,67.24489795918367,Medium Performance (Medium Risk),0.485,-0.003353396109373549,0.5,0.278,0.5781764483890812,0.3438646104559415,0.55625,0.0799999999999999,-0.02499999999999992,-0.48
0.125,-0.65,0.52,95,67.09815585960737,67.13437782464598,67.44184865413915,67.19476744186046,67.33064756789018,67.29289456450557,66.98026617714548,66.84842814371258,67.10017486884837,67.28770532603285,67.62319939347991,67.6038781163435,67.34912043301759,67.97088122605363,67.49379903821817,67.24489795918367,High Performance (Low Risk),0.38250000000000006,-0.003353396109373549,0.5,0.609,0.6617649275192261,0.4291323062819705,0.545625,-0.010000000000000097,-0.11250000000000003,1.24
-0.75,0.35,-0.04,64,67.09815585960737,66.20335110434121,67.44184865413915,67.21872766261616,67.33064756789018,67.29289456450557,66.4897554527429,67.33495873968492,67.6769388803287,67.21291866028709,67.19791666666667,67.19607072691552,66.2705035971223,67.31573655103067,66.98148148148148,67.22889355007865,Low Performance (High Risk),0.495,-0.003353396109373549,0.5,0.486,0.56048058042474,0.4057254368630733,0.46249999999999997,0.17999999999999988,-0.2,-0.56
-0.625,-0.15,-0.92,64,67.09815585960737,67.13437782464598,67.44184865413915,67.24296381390006,67.33064756789018,67.29289456450557,66.98026617714548,67.33495873968492,67.10017486884837,67.21291866028709,67.19791666666667,67.18500307314075,67.34912043301759,67.31573655103067,67.49379903821817,67.22889355007865,Low Performance (High Risk),0.4075,-0.003353396109373549,0.5,0.187,0.66991681658226,0.31166268409457726,0.6568750000000001,0.13999999999999987,0.10000000000000007,-0.88
-0.375,0.2,0.56,68,66.35826477187734,68.09215189873417,67.44184865413915,67.24296381390006,67.33064756789018,67.29289456450557,67.56701030927834,67.84239558707644,67.10017486884837,67.21291866028709,67.62319939347991,67.18500307314075,67.34912043301759,66.89797766374886,66.98148148148148,67.22889355007865,Medium Performance (Medium Risk),0.5025,-0.003353396109373549,0.5,0.6689999999999999,0.7042942307201843,0.4916381669221621,0.40437500000000004,0.009999999999999893,3.961257110719609e-17,1.48
-1.0,0.45,-0.12,67,67.09815585960737,66.20335110434121,67.44184865413915,67.24296381390006,67.33064756789018,67.29289456450557,66.98026617714548,67.84239558707644,67.6769388803287,67.21291866028709,67.19791666666667,67.6038781163435,67.34912043301759,67.31573655103067,67.49379903821817,67.22889355007865,Medium Performance (Medium Risk),0.49,-0.003353396109373549,0.5,0.46,0.4944010782839419,0.3832095364349137,0.46125000000000005,0.03999999999999989,-0.18750000000000008,-0.68
-0.75,0.05,0.52,67,67.09815585960737,67.13437782464598,66.93143499437991,67.19476744186046,67.33064756789018,67.29289456450557,66.98026617714548,67.84239558707644,67.10017486884837,67.21291866028709,67.62319939347991,67.19607072691552,67.34912043301759,67.97088122605363,66.98148148148148,67.24489795918367,Medium Performance (Medium Risk),0.43500000000000005,-0.003353396109373549,0.5,0.63,0.708889206061832,0.46060716199049173,0.44499999999999995,0.17999999999999994,-0.037499999999999936,0.64
0.5,0.65,0.52,71,68.09276729559748,67.13437782464598,67.44184865413915,67.24296381390006,66.75219411461022,67.29289456450557,66.98026617714548,67.33495873968492,67.6769388803287,67.21291866028709,66.56427015250544,67.19607072691552,67.34912043301759,66.89797766374886,66.98148148148148,67.24489795918367,High Performance (Low Risk),0.68,-0.003353396109373549,0.5,0.728,0.5331634176407759,0.5283620043062804,0.30875,0.23999999999999994,0.18750000000000008,0.0
-1.0,0.45,-0.8,63,67.09815585960737,66.20335110434121,67.44184865413915,67.19476744186046,66.75219411461022,67.29289456450557,66.98026617714548,66.84842814371258,67.6769388803287,67.21291866028709,66.56427015250544,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367,Low Performance (High Risk),0.49,-0.003353396109373549,0.5,0.256,0.4944010782839419,0.32200953643491365,0.54625,0.35999999999999993,0.02500000000000003,-1.32
-1.25,0.25,0.24,66,67.09815585960737,67.13437782464598,67.44184865413915,67.19476744186046,67.33064756789018,67.29289456450557,67.89473684210526,66.84842814371258,67.10017486884837,67.21291866028709,67.19791666666667,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367,Medium Performance (Medium Risk),0.42500000000000004,-0.003353396109373549,0.5,0.542,0.535315151567837,0.3964923510916927,0.4575,0.36999999999999994,-0.07499999999999989,1.04
-0.5,-0.7,-0.28,65,68.09276729559748,68.09215189873417,66.93143499437991,67.2978417266187,67.70432145564821,66.53507014028057,67.56701030927834,66.84842814371258,67.10017486884837,67.21291866028709,67.62319939347991,67.6038781163435,67.34912043301759,67.97088122605363,66.98148148148148,67.22889355007865,Low Performance (High Risk),0.31000000000000005,-0.003353396109373549,0.5,0.34,0.5260641922467051,0.2995421592274663,0.67,0.13999999999999996,-0.125,-0.52
0.5,0.65,0.08,68,67.09815585960737,66.20335110434121,67.44184865413915,67.24296381390006,67.33064756789018,67.29289456450557,66.4897554527429,66.84842814371258,67.10017486884837,67.28770532603285,66.56427015250544,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367,Medium Performance (Medium Risk),0.68,-0.003353396109373549,0.5,0.5960000000000001,0.5331634176407759,0.48876200430628053,0.36374999999999996,0.25999999999999995,0.05,0.36000000000000004
-0.125,0.85,-0.84,68,67.09815585960737,66.20335110434121,67.44184865413915,67.21872766261616,67.33064756789018,67.29289456450557,66.4897554527429,67.84239558707644,67.10017486884837,67.21291866028709,67.19791666666667,67.18500307314075,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865,Medium Performance (Medium Risk),0.6575000000000001,-0.003353396109373549,0.5,0.31100000000000005,0.6318998294690035,0.41625928667192597,0.4593749999999999,0.29999999999999993,0.3500000000000002,-0.9199999999999999
-0.375,-0.75,0.16,62,67.09815585960737,68.09215189873417,66.93143499437991,67.14967741935484,67.33064756789018,67.29289456450557,66.4897554527429,67.33495873968492,67.10017486884837,67.21291866028709,67.62319939347991,67.18500307314075,66.2705035971223,66.89797766374886,66.98148148148148,67.22889355007865,Low Performance (High Risk),0.3125,-0.003353396109373549,0.5,0.473,0.5511425813920182,0.3452078370565289,0.620625,0.05999999999999994,0.2125000000000001,1.0
0.0,0.0,0.56,67,66.35826477187734,67.13437782464598,67.44184865413915,67.2978417266187,67.33064756789018,67.29289456450557,66.4897554527429,67.84239558707644,67.6769388803287,67.21291866028709,67.19791666666667,67.19607072691552,67.34912043301759,67.97088122605363,66.45744680851064,67.22889355007865,Medium Performance (Medium Risk),0.5,-0.003353396109373549,0.5,0.6679999999999999,0.9966712540940006,0.5490635715969254,0.43,0.00999999999999993,0.012500000000000027,0.4
-1.25,-0.5,0.96,65,68.09276729559748,68.09215189873417,67.44184865413915,67.14967741935484,67.33064756789018,67.29289456450557,66.98026617714548,67.33495873968492,67.10017486884837,67.21291866028709,67.19791666666667,67.31301587301587,67.34912043301759,66.89797766374886,66.98148148148148,67.24489795918367,Low Performance (High Risk),0.275,-0.003353396109373549,0.5,0.698,0.4551055036938348,0.38225042151689226,0.49875,0.04999999999999991,-0.3375,0.3999999999999999
0.375,0.5,-0.36,71,68.09276729559748,67.13437782464598,67.44184865413915,67.24296381390006,66.75219411461022,67.29289456450557,67.56701030927834,67.84239558707644,67.6769388803287,67.21291866028709,67.19791666666667,67.19607072691552,67.34912043301759,66.89797766374886,67.49379903821817,67.24489795918367,High Performance (Low Risk),0.6375000000000001,-0.003353396109373549,0.5,0.44700000000000006,0.5990534912171168,0.4444900190215487,0.448125,0.019999999999999907,0.01250000000000002,-1.3199999999999998
0.25,0.45,-0.68,71,67.09815585960737,68.09215189873417,67.44184865413915,67.2978417266187,67.33064756789018,67.29289456450557,68.22923588039868,67.84239558707644,67.6769388803287,67.21291866028709,67.19791666666667,67.18500307314075,66.2705035971223,67.31573655103067,67.49379903821817,67.24489795918367,High Performance (Low Risk),0.615,-0.003353396109373549,0.5,0.34199999999999997,0.6535968141577524,0.4171486836096757,0.5,-0.06000000000000009,0.1625000000000001,-0.32000000000000006
-0.25,-0.7,-0.28,61,68.09276729559748,67.13437782464598,67.44184865413915,67.19476744186046,66.75219411461022,66.53507014028057,66.98026617714548,67.33495873968492,67.6769388803287,67.21291866028709,67.62319939347991,67.19607072691552,66.2705035971223,66.89797766374886,66.45744680851064,67.22889355007865,Low Performance (High Risk),0.3350000000000001,-0.003353396109373549,0.5,0.35000000000000003,0.6017599738775696,0.32518131555363927,0.6637500000000001,-0.05000000000000008,0.10000000000000007,0.4
0.75,0.75,-0.96,70,67.09815585960737,67.13437782464598,66.93143499437991,67.62783171521036,67.33064756789018,67.29289456450557,66.98026617714548,66.84842814371258,67.10017486884837,67.21291866028709,67.62319939347991,67.18500307314075,67.34912043301759,66.89797766374886,67.49379903821817,67.22889355007865,High Performance (Low Risk),0.725,-0.003353396109373549,0.5,0.302,0.4656932390415831,0.40056796858644195,0.47,0.09999999999999992,0.33750000000000013,-0.6799999999999999
